link,year,mileage,engine_capacity,fuel_type,price
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5tdci-120ps-st-line-auto-z-gwarancja-auto-bijak-ID6GvULH.html,2018,117 279 km,1 499 cm3,Diesel,57 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-2010r-2-0i-automat-titanium-zadbany-serwis-2kluczyki-oplacony-szwajcar-ID6GxdVF.html,2010,248 300 km,1 999 cm3,Benzyna,19 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-16v-klima-serwis-de-ID6GthG4.html,2011,169 000 km,1 596 cm3,Benzyna,13 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-105km-klimatyzacja-ID6GwpyV.html,2011,232 000 km,1 596 cm3,Benzyna,22 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0-tdci-150km-titanium-business-salon-polska-faktura-vat-23-ID6GbkOS.html,2020,100 253 km,1 997 cm3,Diesel,61 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-5-tdci-manual-ID6Gp1tZ.html,2019,198 000 km,1 499 cm3,Diesel,51 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5d-st-line-radar-ledy-navi-kamera-full-serwis-aso-asys-pasa-1-r-gwar-ID6GvU7l.html,2020,116 000 km,1 499 cm3,Diesel,64 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0145kmklimatyzacjaczujnikisuper-stan-ID6GwUJs.html,2009,198 656 km,1 999 cm3,Benzyna,18 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-kupiony-w-2012-rok1-6-diesel-95-km-salonowy-serwisowany-ID6Gvgay.html,2011,230 165 km,1 560 cm3,Diesel,19 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-stan-idealnybenzyna-ID6GvSQV.html,2017,159 000 km,1 498 cm3,Benzyna,38 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-polska-1-wlascicielbezwypadkowy-faktura-vat-ID6Gq1T2.html,2020,132 000 km,999 cm3 •,Benzyna,48 990
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-0-ecoboost-nowy-rozrzad-ID6GvTH4.html,2013,159 000 km,999 cm3 •,Benzyna,19 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0-klimatroniknawi2xpdcalugrz-fotele-super-stan-z-niemiec-ID6Gz4vS.html,2014,223 000 km,1 997 cm3,Diesel,27 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-tdci-trend-120-km-ID6Gz4wI.html,2017,137 762 km,1 499 cm3,Diesel,33 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-pierwszy-uzytkownik-niski-przebieg-seriwsowany-w-aso-ford-focus-1-5-ID6Gy0MP.html,2017,43 770 km,1 498 cm3,Diesel,42 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-titanium-2020r-f-vat-23-bezwypadkowy-gwarancja-przebiegu-ID6GpQi0.html,2020,132 854 km,1 499 cm3,Diesel,64 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-nowy-rozrzad-ID6Gwpo3.html,2006,221 000 km,1 596 cm3,Benzyna,9 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-2018-salon-1-wlasciciel-klima-parktronic-idealny-ID6Gz4ow.html,2017,157 000 km,1 498 cm3,Diesel,33 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0-tdci-140-km-led-xenon-navi-pdc-podgrzewane-fotele-serwis-ID6GvfT0.html,2014,164 200 km,1 997 cm3,Diesel,31 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-kamera-pod-fotele-pod-kierownica-ledy-tempomat-serwisowany-ID6GyTex.html,2019,73 000 km,1 997 cm3,Diesel,77 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-0-ecoboost-salon-polska-vat-23-klima-tempomat-parktronic-ID6Gy0HW.html,2019,66 618 km,999 cm3 •,Benzyna,50 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-focus-mk3-st-line-1-5-benzyna-150km-pdc-navi-tempomat-sync-ID6GvfQz.html,2016,141 497 km,1 499 cm3,Benzyna,47 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-1-6-tdci-ghia-skora-ID6Gz4jI.html,2005,233 000 km,1 560 cm3,Diesel,9 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-titanium1-5-ecoblue-120-km-kombi-ls82204-ID6GvfQ7.html,2020,92 802 km,1 499 cm3,Diesel,79 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ledy-navi-klima-tempomat-parktronic-kamera-asystent-parkowania-ID6GvSIV.html,2019,118 000 km,999 cm3 •,Benzyna,49 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-mk2-hatchback-1-6-duratec-ID6GyZZ5.html,2010,194 000 km,1 596 cm3,Benzyna,18 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-105km-161222km-manual-relingi-alu-stan-jak-nowy-ID6Grcn5.html,2018,161 222 km,1 596 cm3,Benzyna,47 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-titanium-klimatronic-sony-alu-z-niemiec-ID6Gzp2g.html,2011,231 000 km,1 560 cm3,Diesel,19 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-klima-gwarancja-ID6GyF0q.html,2007,190 000 km,1 388 cm3,Benzyna,12 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-polska-fv23-gwarancja-serwisowa-39756-netto-ID6Gz24t.html,2020,168 605 km,1 498 cm3,Diesel,48 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-polska-wersja-sync-6-cio-biegowa-zapraszam-ID6GyHqN.html,2017,212 000 km,1 498 cm3,Diesel,34 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-2017-r-ii-wlasciciel-niski-przebieg-sprawne-i-zadbane-ID6Gw56M.html,2017,142 000 km,1 498 cm3,Diesel,39 700
https://www.otomoto.pl/osobowe/oferta/ford-focus-fajne-oszczedne-rodzinne-combi-ID6GxRIr.html,2013,178 000 km,1 560 cm3,Diesel,25 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-wd3284p-1-5-ecoblue-scr-connected-ID6Gz2oo.html,2020,84 592 km,1 498 cm3,Diesel,62 850
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GwMYj.html,2011,188 433 km,1 560 cm3,Diesel,23 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-fokus-mk3-ID6Gtd74.html,2016,141 000 km,1 498 cm3,Diesel,39 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-fl-1-6-benzyna-09-r-150-tys-km-klima-stan-bardzo-dobry-ID6Gq2EK.html,2009,150 088 km,1 596 cm3,Benzyna,18 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-lift-kombi-2018r-powershift-bezwypadkowy-i-wlasciciel-p-ID6Gzau5.html,2018,218 000 km,1 498 cm3,Diesel,41 300
https://www.otomoto.pl/osobowe/oferta/ford-focus-pierwsza-rejestracja-2018-hak-navi-ID6GuT1J.html,2017,180 000 km,1 498 cm3,Diesel,33 450
https://www.otomoto.pl/osobowe/oferta/ford-focus-titanium2-0-tdci-150-kmnaviperfekcyjny-ID6Gvkvq.html,2016,287 000 km,1 998 cm3,Diesel,27 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GzqYp.html,2019,124 000 km,1 498 cm3,Diesel,52 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-st-line-x-full-led-xenon-navi-limitowana-wersja-black-red-ID6GpKul.html,2018,114 000 km,1 499 cm3,Diesel,59 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-st-line-benzyna-150km-nawigacja-fv-vat-ID6GgTeV.html,2018,94 000 km,1 498 cm3,Benzyna,59 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-st-ID6Gvqed.html,2015,235 000 km,1 997 cm3,Diesel,49 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ladny-ford-focus-1-6-benzyna-combi-bezwypadkowy-ID6GvYo6.html,2008,196 000 km,1 596 cm3,Benzyna,15 600
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-6-benzyna-2003-hatchback-ID6GxXxh.html,2003,159 882 km,1 596 cm3,Benzyna,2 700
https://www.otomoto.pl/osobowe/oferta/ford-focus-kombi-125km-skrzynia-6biegow-serwisowany-bezwypadkowy-salon-polska-ID6Gt0cr.html,2019,129 900 km,999 cm3 •,Benzyna,48 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6FgPp7.html,2019,86 000 km,1 499 cm3,Benzyna,65 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-pierwszy-wlasciciel-maly-przebieg-ID6GuJFD.html,2002,110 085 km,1 596 cm3,Benzyna,3 100
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6i-benzynka-duratec-125-tys-km-z-niemiec-prosty-silnik-ID6GxHQy.html,2013,125 900 km,1 596 cm3,Benzyna,33 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-super-auto-do-miasta-w-automacie-ID6GwZHx.html,2016,82 520 km,1 499 cm3,Benzyna,42 300
https://www.otomoto.pl/osobowe/oferta/ford-focus-st2-0ecoboost-250kmrecaroroczna-gwarancja-techniczna-ID6GvueJ.html,2016,147 500 km,1 999 cm3,Benzyna,65 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-benzyna-pod-lpg-ID6GkWXP.html,2012,140 000 km,1 596 cm3,Benzyna,27 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-krajowy-1-6-tdci-ID6GyetZ.html,2014,196 300 km,1 560 cm3,Diesel,25 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-0-ecoboost-kombi-ID6GoRLl.html,2014,187 000 km,998 cm3 •,Benzyna,23 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-tdci-anglik-ID6GwD6k.html,2016,176 000 km,1 499 cm3,Diesel,11 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-180koni-titanium-sam-parkuje-alu18-klimatronik-x2-ladne-i-szybkiekombi-ID6GwxmQ.html,2012,146 805 km,1 596 cm3,Benzyna,33 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-0-ecoboost-navi-led-climatronic-149tys-km-ID6GwTtb.html,2017,149 200 km,999 cm3 •,Benzyna,34 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-gold-x-krajowy-serwis-aso-fv23-ID6GvSqv.html,2018,114 860 km,1 498 cm3,Diesel,42 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-sprzedam-caloscalbo-na-czesci-ID6Gz37V.html,2000,267 003 km,1 796 cm3,Benzyna+LPG,3 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-4-benzyna-bezwypadek-5-drzwi-sprowadzony-po-oplatach-jak-nowy-ID6Gz3r9.html,2007,161 000 km,1 388 cm3,Benzyna,10 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-wlascicel-1-6-benzyna-ID6GvShk.html,2004,181 617 km,1 796 cm3,Benzyna,7 200
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-1-6-tdci-115km-2014r-kombi-org-przebieg-ID6GiMH7.html,2014,240 400 km,1 560 cm3,Diesel,19 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-mk3-lift-2015r-1-0t-100km-118000km-grzane-fotele-climatronic-alu-ID6Goa2o.html,2015,118 000 km,999 cm3 •,Benzyna,32 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6i-105pstylko151tyskmtuvpdcalufelgibezwypadkowyzadbany-ID6GveQG.html,2011,151 229 km,1 596 cm3,Benzyna,27 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-nowy-rozrzad-olej-i-filtry-najlepsza-wersja-wyposazenia-ID6G7gy3.html,2016,269 608 km,1 997 cm3,Diesel,37 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GwT1K.html,2014,180 000 km,998 cm3 •,Benzyna,23 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-150km-titanium-navi-kamera-klimatronik-grz-szyba-nowy-rozrzad-pdc-ID6GxYPF.html,2018,107 200 km,1 499 cm3,Benzyna,49 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-pl-mk-2-climatronic-2-strefy-2-komplet-felg-stalowych-z-oponami-ID6GveLr.html,2006,157 025 km,1 753 cm3,Diesel,10 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6t-150km-pdc-navi-xenon-led-podgrzewane-fotele-serwis-ID6GwozE.html,2011,206 000 km,1 596 cm3,Benzyna,29 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-titanium-zobaczfilm-bezwypadkowy-superstan-climatronic-alu-ID6GwSXR.html,2013,125 000 km,998 cm3 •,Benzyna,27 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-0i-101ps-klima-auto-z-gwarancja-auto-bijak-ID6GveJl.html,2013,183 530 km,998 cm3 •,Benzyna,27 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-st-line-2020r-1-5-ecoboost-182km-ID6Gz2Ve.html,2020,60 000 km,1 500 cm3,Benzyna,84 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-2018-salon-polska-pierwszy-wlasciciel-ID6Gmnqi.html,2018,72 221 km,999 cm3 •,Benzyna,56 850
https://www.otomoto.pl/osobowe/oferta/ford-focus-zadbany-ford-focus-mk3-ID6Gz2Nq.html,2012,292 000 km,1 560 cm3,Diesel,17 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-0-trend-hb-5d-125km-ID6G6E7d.html,2019,41 176 km,999 cm3 •,Benzyna,59 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-2005-1-6-benzyna-100km-ID6GtLBb.html,2005,216 200 km,1 596 cm3,Benzyna,8 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-zadbany-1-6-b-klima-5-d-serwisowany-ID6GltLl.html,2008,198 577 km,1 596 cm3,Benzyna,11 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-0-bezyna-125ps-bi-xenon-led-titanium-ID6GvRdw.html,2012,119 000 km,999 cm3 •,Benzyna,26 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-0-benzyna-125km-2017r-ID6FU2kN.html,2017,124 000 km,999 cm3 •,Benzyna,33 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-5-ecoboost-ID6FSdNq.html,2018,232 191 km,1 499 cm3,Benzyna,51 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-kombi-1-6l-141-tys-km-opony-zimowe-na-felgach-fv-23-ID6G0NEk.html,2008,141 000 km,1 596 cm3,Benzyna,13 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-0-ecoboost-trend-business-ogrz-fotele-salonpl-vat23-wlasc-ID6GxYDW.html,2019,102 957 km,999 cm3 •,Benzyna,53 899
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5ecoboost-150km-titanium-gwarancja-fc15342-ID6GtrrQ.html,2015,123 080 km,1 498 cm3,Benzyna,44 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-6-109-km-super-ekonomiczny-ID6GrcPf.html,2010,274 000 km,1 560 cm3,Diesel,12 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-focus-1-5tdci-120km-titanium-nawigacja-digital-chromy-zarejestrowany-ID6GxYxU.html,2018,188 000 km,1 499 cm3,Diesel,43 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-duratorq-tdci-automat-kamerka-cofania-niski-przebieg-ID6GvexC.html,2012,184 000 km,1 997 cm3,Diesel,27 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-focus-1-5-ecoblue-connected-aut-ID6Gtpyp.html,2020,152 640 km,1 498 cm3,Diesel,49 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-125ps-titanium-pol-skoraklimatronikgrzane-fotelechrom-ID6GwSMK.html,2011,169 000 km,1 596 cm3,Benzyna,20 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-5-tdci-trend-ID6Gm3hM.html,2016,217 000 km,1 498 cm3,Diesel,34 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-tdci-salon-polska-klima-ID6GyHqo.html,2011,222 696 km,1 560 cm3,Diesel,16 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-mkiii-1-6-tdci-115km2012r241tkm-bogata-wersjabdb-stanbez-wkladu-ID6GvubV.html,2012,241 000 km,1 560 cm3,Diesel,20 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-przebieg-123tyshakklimagrzane-siedzeniagrzana-przednia-tylna-szyba-ID6Gy6RT.html,2012,124 190 km,998 cm3 •,Benzyna,24 700
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-0-ecoboost-kombi-ID6GoRLl.html,2014,187 000 km,998 cm3 •,Benzyna,23 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-2013-model-1-6-benzyna-105-km-zarejestrowany-ID6Gqg3E.html,2012,129 000 km,1 596 cm3,Benzyna,26 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-sprowadzony-dobre-wyposazenie-niski-przebieg-ID6GsHNx.html,2013,128 300 km,998 cm3 •,Benzyna,24 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-auto27filmfullledradarb-osynciiifordpassaluasoiwltop-ID6GrbtG.html,2020,185 630 km,1 499 cm3,Diesel,56 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-fajny-stan-zadbany-niski-przebieg-ID6GtwaE.html,2006,186 000 km,1 999 cm3,Benzyna,10 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-2018-polski-salon-cesja-ID6GnAlL.html,2018,91 000 km,1 596 cm3,Benzyna,38 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-krajowy-1-6-tdci-ID6GyetZ.html,2014,196 300 km,1 560 cm3,Diesel,25 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-tdci-euro5-super-sam-parkuje-ID6GxiXS.html,2011,204 000 km,1 560 cm3,Diesel,23 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-benzyna-101km-automat-style-zniemiec1wl-2008-2009-uszkodzony-ID6Gwrxh.html,2008,160 000 km,1 596 cm3,Benzyna,7 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-0-ecoboost-ID6Gws3W.html,2012,124 000 km,999 cm3 •,Benzyna,39 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-kombi-salon-pl-1-wlasciciel-fv23-ID6GwaYy.html,2018,180 000 km,1 498 cm3,Diesel,44 700
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-super-stan-1-5-d-120-ps-ID6GvMcA.html,2015,207 523 km,1 498 cm3,Diesel,27 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-benzyna-import-niemcy-oplacony-ID6GuJgF.html,2011,180 000 km,1 596 cm3,Benzyna,26 922
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-2-0-tdci-gold-x-ass-powershift-ID6Gxjm3.html,2016,260 000 km,1 997 cm3,Diesel,17 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-czarny-2012-ID6Gxjp2.html,2012,202 000 km,1 560 cm3,Diesel,18 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-stan-idealny-garazowany-ID6GyAt5.html,2014,254 307 km,1 560 cm3,Diesel,29 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mkiii-ID6GqeYt.html,2011,259 726 km,1 997 cm3,Diesel,22 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-sprzedam-ford-focus-mk2-ID6GzfJ6.html,2006,354 000 km,1 997 cm3,Diesel,6 027
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GxULj.html,2008,158 000 km,1 596 cm3,Benzyna,8 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-navi-climatronik-automat-zarejestrowany-w-polsce-ID6Gw4He.html,2014,253 336 km,1 998 cm3,Diesel,25 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-6-105-km-77-kw-ID6GeXws.html,2014,182 000 km,1 596 cm3,Benzyna,22 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-polska-bezwypadkowy-oryginalny-przebieg-133km-ID6Gygms.html,2014,198 000 km,1 560 cm3,Diesel,24 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-2018-rok-ladny-zadbany-bardzo-bogate-wyposazenie-ID6GvKo3.html,2018,176 000 km,1 499 cm3,Diesel,43 700
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-ev-electric-zadbany-ID6GytQ7.html,2015,98 000 km,147 KM • ,Elektryczny,27 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-mozliwosc-zamiany-stan-idealny-ID6GyRFI.html,2012,136 000 km,1 997 cm3,Diesel,25 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ekonomicznydieselbdb-stan-ID6GxPzq.html,2013,191 000 km,1 598 cm3,Diesel,26 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-gwarancja-140-tys-km-klimatron-ID6GnGfV.html,2014,140 000 km,999 cm3 •,Benzyna,26 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-zamien-lub-zostaw-swoje-auto-w-rozliczeniu-ID6GtIST.html,2008,187 000 km,1 596 cm3,Benzyna,18 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0-145km-tunning-stoffler-bixenon-navi-kremowa-skora-alu-18-ID6GxcSU.html,2007,140 000 km,1 999 cm3,Benzyna,24 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-0-ecoboost-salon-polska-klima-tempomat-ID6GvQLW.html,2015,129 108 km,999 cm3 •,Benzyna,38 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-stan-idealny-ID6Gk2vA.html,2018,79 000 km,1 499 cm3,Diesel,45 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-ambiente-100-km-ID6Gwod6.html,2007,225 584 km,1 596 cm3,Benzyna,9 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-oryginalny-przebieg-tuv-03-2024r-ID6FKo1k.html,2014,102 085 km,998 cm3 •,Benzyna,22 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-0-125km-led-xenon-oplacony-titanium-ID6GwRYj.html,2013,139 000 km,998 cm3 •,Benzyna,28 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-benzyna-zarejestrowany-alu-17-ID6GyXvo.html,2011,221 900 km,1 596 cm3,Benzyna,24 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-8-benzyna-sprowadzony-z-niemiec-po-oplatach-i-badaniach-technicznych-ID6Gre32.html,2010,145 278 km,1 798 cm3,Benzyna,13 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-125km-automat-niski-przebieg-perfekcyjny-stan-ID6GqkC7.html,2013,67 800 km,1 596 cm3,Benzyna,29 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-st-line-x-full-led-xenon-navi-limitowana-wersja-black-red-ID6GpKul.html,2018,114 000 km,1 499 cm3,Diesel,59 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5tdci-120km-salon-polska-1wl-serwis-ledy-vat23-ID6GxXpB.html,2019,168 000 km,1 498 cm3,Diesel,45 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-ecoblue-120km-salon-pl-fv23-ID6GwRVE.html,2019,116 250 km,1 499 cm3,Diesel,62 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-tdci-salon-polska-serwis-aso-klima-ID6GvQCa.html,2017,175 330 km,1 499 cm3,Diesel,38 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-automat-klimatyzacja-ID6GsAcv.html,2008,100 972 km,1 596 cm3,Benzyna,18 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GvEa0.html,2019,104 603 km,1 498 cm3,Diesel,56 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-ecoblue-titanium-salon-polska-1-wlasciciel-vat-23-ID6GvcVM.html,2019,152 788 km,1 499 cm3,Diesel,60 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-alufelgi-klimatronik-titanium-zadbany-ID6FJV1g.html,2011,198 900 km,1 560 cm3,Diesel,26 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-osobowy-polski-salon-ID6Gz1N7.html,2011,301 276 km,1 560 cm3,Diesel,14 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-2018r-1-6-125km-gold-x-tempomat-salon-polska-ww366yk-ID6GxXcP.html,2018,156 707 km,1 596 cm3,Benzyna,36 600
https://www.otomoto.pl/osobowe/oferta/ford-focus-2014r-1-6hdi-climatronik-oryginal-lakier-6biegow-ID6GlsmE.html,2014,195 000 km,1 560 cm3,Diesel,24 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-zamien-lub-zostaw-swoje-auto-w-rozliczeniu-ID6GtIST.html,2008,187 000 km,1 596 cm3,Benzyna,18 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-ID6GwRLO.html,2009,259 000 km,1 753 cm3,Diesel,4 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-tdci-klimatyzacja-asystent-parkowania-116-tys-km-ID6GvQt8.html,2016,116 000 km,1 499 cm3,Diesel,43 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-8-tdci-115km-trend-salon-pl-ID6GxXcg.html,2010,148 105 km,1 753 cm3,Diesel,12 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-8-tdci-sprawna-klima-alufelgi-hak-ID6GxX8r.html,2005,270 000 km,1 753 cm3,Diesel,4 990
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-polska-1-wlasciciel-100-serwis-ford-ID6GxRIt.html,2016,221 000 km,1 498 cm3,Diesel,24 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-mk3-zadbany-1-6-benzyna-bogatsza-wersja-2012r-oryginal-ID6GdxSq.html,2012,213 000 km,1 596 cm3,Benzyna,27 300
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-6-tdci-ID6Gwo5f.html,2013,385 000 km,1 560 cm3,Diesel,19 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-150km-i-wlasciciel-bezwypadkowy-serwisowany-w-aso-ID6GxX4j.html,2018,74 350 km,1 499 cm3,Benzyna,52 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-polska-ii-wlas-2014r-bezwypadkowy-1-6pb-105km-stan-bdb-ID6GwYP5.html,2013,196 000 km,1 596 cm3,Benzyna,26 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-cabrio-2-0tdci-zadbany-bogato-wyposazony-ID6G44LC.html,2007,297 000 km,1 997 cm3,Diesel,10 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-mk2-lift-zadbany-1-6-benzyna-bogatsza-wersja-2008r-oryginal-ID6GdxqQ.html,2008,180 000 km,1 596 cm3,Benzyna,13 400
https://www.otomoto.pl/osobowe/oferta/ford-focus-stan-perfekcyjny-1-wlasciciel-bezwypadkowy-zamiana-ID6Gi7zE.html,2019,189 300 km,1 498 cm3,Diesel,49 900
